,Date,State,Natural Gas Consumption (MMcf)
0,Jan-2010,Alabama,9202.647
1,Feb-2010,Alabama,7762.260999999998
2,Mar-2010,Alabama,6612.051
3,Apr-2010,Alabama,2987.217
4,May-2010,Alabama,1142.784
5,Jun-2010,Alabama,841.7339999999998
6,Jul-2010,Alabama,732.868
7,Aug-2010,Alabama,708.3760000000002
8,Sep-2010,Alabama,658.3989999999999
9,Oct-2010,Alabama,839.2589999999999
10,Nov-2010,Alabama,2757.246
11,Dec-2010,Alabama,7970.435
12,Jan-2011,Alabama,9951.178
13,Feb-2011,Alabama,6315.45
14,Mar-2011,Alabama,3512.703
15,Apr-2011,Alabama,1942.457
16,May-2011,Alabama,1362.7320000000002
17,Jun-2011,Alabama,844.302
18,Jul-2011,Alabama,604.288
19,Aug-2011,Alabama,772.312
20,Sep-2011,Alabama,852.437
21,Oct-2011,Alabama,1530.917
22,Nov-2011,Alabama,3425.778
23,Dec-2011,Alabama,5467.343000000002
24,Jan-2012,Alabama,5895.866
25,Feb-2012,Alabama,4489.395
26,Mar-2012,Alabama,2206.802
27,Apr-2012,Alabama,1328.2779999999998
28,May-2012,Alabama,892.784
29,Jun-2012,Alabama,722.5269999999998
30,Jul-2012,Alabama,702.7410000000001
31,Aug-2012,Alabama,700.466
32,Sep-2012,Alabama,722.184
33,Oct-2012,Alabama,1334.183
34,Nov-2012,Alabama,3735.169
35,Dec-2012,Alabama,4849.185
36,Jan-2013,Alabama,6146.971
37,Feb-2013,Alabama,5657.316
38,Mar-2013,Alabama,5205.379
39,Apr-2013,Alabama,2198.371
40,May-2013,Alabama,1324.94
41,Jun-2013,Alabama,980.093
42,Jul-2013,Alabama,715.4989999999998
43,Aug-2013,Alabama,769.6569999999998
44,Sep-2013,Alabama,777.929
45,Oct-2013,Alabama,1142.14
46,Nov-2013,Alabama,3924.831
47,Dec-2013,Alabama,6215.698
48,Jan-2014,Alabama,10349.728
49,Feb-2014,Alabama,6521.616
50,Mar-2014,Alabama,4611.372
51,Apr-2014,Alabama,2191.862
52,May-2014,Alabama,1345.313
53,Jun-2014,Alabama,804.067
54,Jul-2014,Alabama,764.0830000000002
55,Aug-2014,Alabama,748.2339999999998
56,Sep-2014,Alabama,715.748
57,Oct-2014,Alabama,1123.875
58,Nov-2014,Alabama,4456.959
59,Dec-2014,Alabama,5373.153
60,Jan-2015,Alabama,8087.285
61,Feb-2015,Alabama,8552.312
62,Mar-2015,Alabama,3862.593
63,Apr-2015,Alabama,1696.628
64,May-2015,Alabama,1112.565
65,Jun-2015,Alabama,765.4860000000001
66,Jul-2015,Alabama,720.503
67,Aug-2015,Alabama,706.289
68,Sep-2015,Alabama,710.954
69,Oct-2015,Alabama,957.301
70,Nov-2015,Alabama,2082.012
71,Dec-2015,Alabama,3496.3390000000004
72,Jan-2016,Alabama,7194.528
73,Feb-2016,Alabama,5515.505
74,Mar-2016,Alabama,2755.0370000000007
75,Apr-2016,Alabama,1645.192
76,May-2016,Alabama,977.643
77,Jun-2016,Alabama,832.6239999999998
78,Jul-2016,Alabama,675.3530000000002
79,Aug-2016,Alabama,645.756
80,Sep-2016,Alabama,620.148
81,Oct-2016,Alabama,874.952
82,Nov-2016,Alabama,1789.856
83,Dec-2016,Alabama,4880.2959999999985
84,Jan-2017,Alabama,4845.474
85,Feb-2017,Alabama,3228.236
86,Mar-2017,Alabama,3177.486
87,Apr-2017,Alabama,1361.601
88,May-2017,Alabama,924.868
89,Jun-2017,Alabama,713.3539999999998
90,Jul-2017,Alabama,673.556
91,Aug-2017,Alabama,650.6
92,Sep-2017,Alabama,738.937
93,Oct-2017,Alabama,1189.788
94,Nov-2017,Alabama,2642.045
95,Dec-2017,Alabama,6191.876
96,Jan-2018,Alabama,9540.195
97,Feb-2018,Alabama,3743.505
98,Mar-2018,Alabama,3744.973
99,Apr-2018,Alabama,2500.371
100,May-2018,Alabama,1116.087
101,Jun-2018,Alabama,724.99
102,Jul-2018,Alabama,694.0189999999999
103,Aug-2018,Alabama,701.1030000000002
104,Sep-2018,Alabama,663.36
105,Oct-2018,Alabama,1013.519
106,Nov-2018,Alabama,4124.239000000001
107,Dec-2018,Alabama,6159.31
108,Jan-2019,Alabama,7973.260999999998
109,Feb-2019,Alabama,3792.514
110,Mar-2019,Alabama,3972.565
111,Apr-2019,Alabama,1904.304
112,May-2019,Alabama,1143.828
113,Jun-2019,Alabama,852.702
114,Jul-2019,Alabama,765.255
115,Aug-2019,Alabama,655.762
116,Sep-2019,Alabama,705.2560000000002
117,Oct-2019,Alabama,980.221
118,Nov-2019,Alabama,2825.357
119,Dec-2019,Alabama,5044.499
132,Jan-2010,Alaska,2730.32
133,Feb-2010,Alaska,2053.692
134,Mar-2010,Alaska,2121.359
135,Apr-2010,Alaska,1573.832
136,May-2010,Alaska,945.974
137,Jun-2010,Alaska,666.846
138,Jul-2010,Alaska,630.004
139,Aug-2010,Alaska,607.481
140,Sep-2010,Alaska,770.6389999999999
141,Oct-2010,Alaska,1529.489
142,Nov-2010,Alaska,2018.966
143,Dec-2010,Alaska,3065.42
144,Jan-2011,Alaska,2862.042
145,Feb-2011,Alaska,2755.1240000000007
146,Mar-2011,Alaska,2287.042
147,Apr-2011,Alaska,1592.741
148,May-2011,Alaska,990.011
149,Jun-2011,Alaska,712.444
150,Jul-2011,Alaska,580.141
151,Aug-2011,Alaska,650.465
152,Sep-2011,Alaska,948.184
153,Oct-2011,Alaska,1580.799
154,Nov-2011,Alaska,2851.41
155,Dec-2011,Alaska,2451.365
156,Jan-2012,Alaska,3602.78
157,Feb-2012,Alaska,2333.843
158,Mar-2012,Alaska,2332.713
159,Apr-2012,Alaska,1467.4
160,May-2012,Alaska,1055.88
161,Jun-2012,Alaska,698.883
162,Jul-2012,Alaska,633.961
163,Aug-2012,Alaska,557.865
164,Sep-2012,Alaska,1093.22
165,Oct-2012,Alaska,1730.362
166,Nov-2012,Alaska,2743.25
167,Dec-2012,Alaska,3129.463
168,Jan-2013,Alaska,2526.115
169,Feb-2013,Alaska,2129.808
170,Mar-2013,Alaska,2304.085
171,Apr-2013,Alaska,1889.112
172,May-2013,Alaska,1114.5
173,Jun-2013,Alaska,584.97
174,Jul-2013,Alaska,496.574
175,Aug-2013,Alaska,589.631
176,Sep-2013,Alaska,987.326
177,Oct-2013,Alaska,1314.178
178,Nov-2013,Alaska,2419.578
179,Dec-2013,Alaska,2859.0640000000008
180,Jan-2014,Alaska,2168.819
181,Feb-2014,Alaska,2442.958
182,Mar-2014,Alaska,2201.335
183,Apr-2014,Alaska,1427.128
184,May-2014,Alaska,800.439
185,Jun-2014,Alaska,678.4939999999998
186,Jul-2014,Alaska,545.009
187,Aug-2014,Alaska,538.317
188,Sep-2014,Alaska,875.279
189,Oct-2014,Alaska,1768.068
190,Nov-2014,Alaska,2069.935
191,Dec-2014,Alaska,2217.82
192,Jan-2015,Alaska,2743.175
193,Feb-2015,Alaska,2212.151
194,Mar-2015,Alaska,2173.984
195,Apr-2015,Alaska,1473.177
196,May-2015,Alaska,882.8660000000001
197,Jun-2015,Alaska,588.611
198,Jul-2015,Alaska,498.778
199,Aug-2015,Alaska,531.374
200,Sep-2015,Alaska,1040.255
201,Oct-2015,Alaska,1429.284
202,Nov-2015,Alaska,2317.198
203,Dec-2015,Alaska,2683.382
204,Jan-2016,Alaska,2357.685
205,Feb-2016,Alaska,2067.083
206,Mar-2016,Alaska,1884.739
207,Apr-2016,Alaska,1241.874
208,May-2016,Alaska,863.654
209,Jun-2016,Alaska,533.694
210,Jul-2016,Alaska,479.143
211,Aug-2016,Alaska,533.756
212,Sep-2016,Alaska,830.862
213,Oct-2016,Alaska,1713.036
214,Nov-2016,Alaska,2313.086
215,Dec-2016,Alaska,2968.577
216,Jan-2017,Alaska,3188.363
217,Feb-2017,Alaska,2521.144
218,Mar-2017,Alaska,2665.899000000001
219,Apr-2017,Alaska,1471.591
220,May-2017,Alaska,983.31
221,Jun-2017,Alaska,656.193
222,Jul-2017,Alaska,551.528
223,Aug-2017,Alaska,600.8009999999998
224,Sep-2017,Alaska,892.332
225,Oct-2017,Alaska,1578.715
226,Nov-2017,Alaska,2612.734
227,Dec-2017,Alaska,2524.539
228,Jan-2018,Alaska,2707.816
229,Feb-2018,Alaska,2620.422
230,Mar-2018,Alaska,2218.836
231,Apr-2018,Alaska,1482.691
232,May-2018,Alaska,1032.499
233,Jun-2018,Alaska,672.2860000000002
234,Jul-2018,Alaska,500.074
235,Aug-2018,Alaska,590.762
236,Sep-2018,Alaska,754.549
237,Oct-2018,Alaska,1319.216
238,Nov-2018,Alaska,2096.098
239,Dec-2018,Alaska,2611.664
240,Jan-2019,Alaska,2803.232
241,Feb-2019,Alaska,2265.218
242,Mar-2019,Alaska,2125.388
243,Apr-2019,Alaska,1442.08
244,May-2019,Alaska,981.509
245,Jun-2019,Alaska,531.124
246,Jul-2019,Alaska,412.823
247,Aug-2019,Alaska,455.912
248,Sep-2019,Alaska,823.3389999999998
249,Oct-2019,Alaska,1446.698
250,Nov-2019,Alaska,1978.465
251,Dec-2019,Alaska,2685.498
264,Jan-2010,Arizona,7444.12
265,Feb-2010,Arizona,6015.08
266,Mar-2010,Arizona,5163.8409999999985
267,Apr-2010,Arizona,3034.312
268,May-2010,Arizona,1971.513
269,Jun-2010,Arizona,1418.276
270,Jul-2010,Arizona,1121.36
271,Aug-2010,Arizona,1032.928
272,Sep-2010,Arizona,1115.535
273,Oct-2010,Arizona,1376.5020000000004
274,Nov-2010,Arizona,2842.437
275,Dec-2010,Arizona,5276.366999999998
276,Jan-2011,Arizona,7779.141
277,Feb-2011,Arizona,6951.326999999998
278,Mar-2011,Arizona,4122.904
279,Apr-2011,Arizona,2478.842
280,May-2011,Arizona,1829.09
281,Jun-2011,Arizona,1397.997
282,Jul-2011,Arizona,1114.478
283,Aug-2011,Arizona,963.712
284,Sep-2011,Arizona,1066.069
285,Oct-2011,Arizona,1503.869
286,Nov-2011,Arizona,2838.519
287,Dec-2011,Arizona,6545.625
288,Jan-2012,Arizona,7406.298000000002
289,Feb-2012,Arizona,5909.1280000000015
290,Mar-2012,Arizona,4487.054
291,Apr-2012,Arizona,2612.047
292,May-2012,Arizona,1655.871
293,Jun-2012,Arizona,1295.189
294,Jul-2012,Arizona,1095.8010000000004
295,Aug-2012,Arizona,1019.507
296,Sep-2012,Arizona,1086.579
297,Oct-2012,Arizona,1373.3370000000002
298,Nov-2012,Arizona,2417.094
299,Dec-2012,Arizona,4615.915
300,Jan-2013,Arizona,9313.249
301,Feb-2013,Arizona,7050.559
302,Mar-2013,Arizona,4809.449000000001
303,Apr-2013,Arizona,2272.63
304,May-2013,Arizona,1675.04
305,Jun-2013,Arizona,1226.848
306,Jul-2013,Arizona,1052.789
307,Aug-2013,Arizona,1031.514
308,Sep-2013,Arizona,1132.326
309,Oct-2013,Arizona,1671.9779999999996
310,Nov-2013,Arizona,2541.634
311,Dec-2013,Arizona,5913.816
312,Jan-2014,Arizona,6982.864000000001
313,Feb-2014,Arizona,4852.731
314,Mar-2014,Arizona,3161.873
315,Apr-2014,Arizona,2373.282
316,May-2014,Arizona,1750.37
317,Jun-2014,Arizona,1274.7910000000004
318,Jul-2014,Arizona,1095.736
319,Aug-2014,Arizona,1024.623
320,Sep-2014,Arizona,1123.222
321,Oct-2014,Arizona,1383.935
322,Nov-2014,Arizona,2482.377
323,Dec-2014,Arizona,4891.354
324,Jan-2015,Arizona,7436.459
325,Feb-2015,Arizona,4276.1579999999985
326,Mar-2015,Arizona,3200.931
327,Apr-2015,Arizona,2191.254
328,May-2015,Arizona,1820.971
329,Jun-2015,Arizona,1319.9
330,Jul-2015,Arizona,1065.627
331,Aug-2015,Arizona,978.031
332,Sep-2015,Arizona,1079.998
333,Oct-2015,Arizona,1345.495
334,Nov-2015,Arizona,3134.125
335,Dec-2015,Arizona,6666.805
336,Jan-2016,Arizona,8719.026
337,Feb-2016,Arizona,5815.709
338,Mar-2016,Arizona,3088.783
339,Apr-2016,Arizona,2421.7960000000007
340,May-2016,Arizona,1765.721
341,Jun-2016,Arizona,1327.481
342,Jul-2016,Arizona,1081.15
343,Aug-2016,Arizona,1030.5410000000004
344,Sep-2016,Arizona,1144.48
345,Oct-2016,Arizona,1433.081
346,Nov-2016,Arizona,2312.646
347,Dec-2016,Arizona,4979.672000000001
348,Jan-2017,Arizona,6656.399
349,Feb-2017,Arizona,5839.508000000002
350,Mar-2017,Arizona,3702.653
351,Apr-2017,Arizona,2357.768
352,May-2017,Arizona,1781.667
353,Jun-2017,Arizona,1324.86
354,Jul-2017,Arizona,1101.388
355,Aug-2017,Arizona,1011.131
356,Sep-2017,Arizona,1145.631
357,Oct-2017,Arizona,1500.817
358,Nov-2017,Arizona,2130.328
359,Dec-2017,Arizona,4269.1190000000015
360,Jan-2018,Arizona,5814.514
361,Feb-2018,Arizona,5225.136
362,Mar-2018,Arizona,4686.116
363,Apr-2018,Arizona,2404.11
364,May-2018,Arizona,1732.089
365,Jun-2018,Arizona,1329.5839999999996
366,Jul-2018,Arizona,1122.764
367,Aug-2018,Arizona,1049.768
368,Sep-2018,Arizona,1132.262
369,Oct-2018,Arizona,1673.016
370,Nov-2018,Arizona,3171.111
371,Dec-2018,Arizona,5784.288000000001
372,Jan-2019,Arizona,8470.98
373,Feb-2019,Arizona,7427.991
374,Mar-2019,Arizona,5638.222
375,Apr-2019,Arizona,2746.056
376,May-2019,Arizona,2084.478
377,Jun-2019,Arizona,1510.316
378,Jul-2019,Arizona,1207.703
379,Aug-2019,Arizona,1088.28
380,Sep-2019,Arizona,1169.8339999999996
381,Oct-2019,Arizona,1800.4589999999996
382,Nov-2019,Arizona,2993.869
383,Dec-2019,Arizona,5946.602
396,Jan-2010,Arkansas,8272.083
397,Feb-2010,Arkansas,7327.315
398,Mar-2010,Arkansas,6265.884
399,Apr-2010,Arkansas,2748.812
400,May-2010,Arkansas,1032.514
401,Jun-2010,Arkansas,775.449
402,Jul-2010,Arkansas,638.13
403,Aug-2010,Arkansas,624.65
404,Sep-2010,Arkansas,643.836
405,Oct-2010,Arkansas,913.79
406,Nov-2010,Arkansas,1910.027
407,Dec-2010,Arkansas,5087.202
408,Jan-2011,Arkansas,7821.976
409,Feb-2011,Arkansas,6900.58
410,Mar-2011,Arkansas,3990.194
411,Apr-2011,Arkansas,2882.207000000001
412,May-2011,Arkansas,1319.378
413,Jun-2011,Arkansas,812.9169999999998
414,Jul-2011,Arkansas,747.308
415,Aug-2011,Arkansas,571.243
416,Sep-2011,Arkansas,687.3589999999998
417,Oct-2011,Arkansas,942.853
418,Nov-2011,Arkansas,2249.13
419,Dec-2011,Arkansas,4811.576
420,Jan-2012,Arkansas,5583.99
421,Feb-2012,Arkansas,4657.764
422,Mar-2012,Arkansas,3011.171
423,Apr-2012,Arkansas,1147.011
424,May-2012,Arkansas,804.2139999999998
425,Jun-2012,Arkansas,650.37
426,Jul-2012,Arkansas,605.987
427,Aug-2012,Arkansas,550.855
428,Sep-2012,Arkansas,618.367
429,Oct-2012,Arkansas,1145.339
430,Nov-2012,Arkansas,2929.7209999999995
431,Dec-2012,Arkansas,4486.261
432,Jan-2013,Arkansas,6619.985
433,Feb-2013,Arkansas,5315.98
434,Mar-2013,Arkansas,4976.937
435,Apr-2013,Arkansas,2433.293
436,May-2013,Arkansas,1376.536
437,Jun-2013,Arkansas,732.819
438,Jul-2013,Arkansas,612.445
439,Aug-2013,Arkansas,612.953
440,Sep-2013,Arkansas,605.803
441,Oct-2013,Arkansas,1062.346
442,Nov-2013,Arkansas,3735.137
443,Dec-2013,Arkansas,6904.459
444,Jan-2014,Arkansas,9194.389
445,Feb-2014,Arkansas,7526.706
446,Mar-2014,Arkansas,5222.197
447,Apr-2014,Arkansas,2463.472
448,May-2014,Arkansas,1265.246
449,Jun-2014,Arkansas,807.703
450,Jul-2014,Arkansas,647.521
451,Aug-2014,Arkansas,684.275
452,Sep-2014,Arkansas,718.966
453,Oct-2014,Arkansas,920.583
454,Nov-2014,Arkansas,2697.7470000000008
455,Dec-2014,Arkansas,5977.838000000002
456,Jan-2015,Arkansas,8079.585999999998
457,Feb-2015,Arkansas,7717.866
458,Mar-2015,Arkansas,4845.526
459,Apr-2015,Arkansas,1633.659
460,May-2015,Arkansas,942.153
461,Jun-2015,Arkansas,666.8489999999998
462,Jul-2015,Arkansas,598.488
463,Aug-2015,Arkansas,557.1619999999998
464,Sep-2015,Arkansas,586.226
465,Oct-2015,Arkansas,794.785
466,Nov-2015,Arkansas,2361.034
467,Dec-2015,Arkansas,4265.603
468,Jan-2016,Arkansas,6040.47
469,Feb-2016,Arkansas,4944.176
470,Mar-2016,Arkansas,2762.31
471,Apr-2016,Arkansas,1509.93
472,May-2016,Arkansas,936.859
473,Jun-2016,Arkansas,687.295
474,Jul-2016,Arkansas,584.21
475,Aug-2016,Arkansas,545.165
476,Sep-2016,Arkansas,609.135
477,Oct-2016,Arkansas,733.572
478,Nov-2016,Arkansas,1829.792
479,Dec-2016,Arkansas,5946.616
480,Jan-2017,Arkansas,5739.724
481,Feb-2017,Arkansas,3376.071
482,Mar-2017,Arkansas,2951.626
483,Apr-2017,Arkansas,1167.122
484,May-2017,Arkansas,952.083
485,Jun-2017,Arkansas,620.303
486,Jul-2017,Arkansas,569.784
487,Aug-2017,Arkansas,552.882
488,Sep-2017,Arkansas,585.286
489,Oct-2017,Arkansas,930.792
490,Nov-2017,Arkansas,2541.966
491,Dec-2017,Arkansas,5715.895
492,Jan-2018,Arkansas,8328.821
493,Feb-2018,Arkansas,5215.572
494,Mar-2018,Arkansas,4336.692
495,Apr-2018,Arkansas,2688.304
496,May-2018,Arkansas,986.79
497,Jun-2018,Arkansas,643.278
498,Jul-2018,Arkansas,544.5269999999998
499,Aug-2018,Arkansas,564.099
500,Sep-2018,Arkansas,606.695
501,Oct-2018,Arkansas,1292.509
502,Nov-2018,Arkansas,4142.071
503,Dec-2018,Arkansas,5629.373000000001
504,Jan-2019,Arkansas,6631.371
505,Feb-2019,Arkansas,5127.097
506,Mar-2019,Arkansas,5714.0909999999985
507,Apr-2019,Arkansas,1983.916
508,May-2019,Arkansas,1291.998
509,Jun-2019,Arkansas,620.807
510,Jul-2019,Arkansas,627.242
511,Aug-2019,Arkansas,541.288
512,Sep-2019,Arkansas,564.752
513,Oct-2019,Arkansas,921.248
514,Nov-2019,Arkansas,4256.479
515,Dec-2019,Arkansas,5438.108
528,Jan-2010,California,70665.688
529,Feb-2010,California,58616.387
530,Mar-2010,California,52023.78400000001
531,Apr-2010,California,44708.279
532,May-2010,California,33082.31
533,Jun-2010,California,26822.094
534,Jul-2010,California,23450.441000000006
535,Aug-2010,California,22084.666
536,Sep-2010,California,22790.121
537,Oct-2010,California,27880.21
538,Nov-2010,California,45455.206
539,Dec-2010,California,67310.483
540,Jan-2011,California,70482.045
541,Feb-2011,California,65457.099
542,Mar-2011,California,51569.607
543,Apr-2011,California,34837.937000000005
544,May-2011,California,32739.432
545,Jun-2011,California,27203.965
546,Jul-2011,California,26694.782000000007
547,Aug-2011,California,25315.422
548,Sep-2011,California,22625.972
549,Oct-2011,California,24757.586
550,Nov-2011,California,49546.241
551,Dec-2011,California,81334.973
552,Jan-2012,California,71878.518
553,Feb-2012,California,60156.625
554,Mar-2012,California,55898.974
555,Apr-2012,California,38571.995
556,May-2012,California,28727.883
557,Jun-2012,California,23706.775
558,Jul-2012,California,22631.289
559,Aug-2012,California,20731.375
560,Sep-2012,California,19607.122
561,Oct-2012,California,24622.295
562,Nov-2012,California,41236.185
563,Dec-2012,California,70161.933
564,Jan-2013,California,85487.541
565,Feb-2013,California,64601.141
566,Mar-2013,California,43465.144
567,Apr-2013,California,31413.993
568,May-2013,California,26196.027
569,Jun-2013,California,22876.03
570,Jul-2013,California,20894.015
571,Aug-2013,California,21214.497000000007
572,Sep-2013,California,19698.53
573,Oct-2013,California,28256.753
574,Nov-2013,California,42264.181
575,Dec-2013,California,75405.63
576,Jan-2014,California,61048.501
577,Feb-2014,California,49235.074
578,Mar-2014,California,38958.517
579,Apr-2014,California,30716.136
580,May-2014,California,25223.807
581,Jun-2014,California,21690.353
582,Jul-2014,California,20299.287
583,Aug-2014,California,18833.896
584,Sep-2014,California,18455.984
585,Oct-2014,California,21140.301
586,Nov-2014,California,34011.274
587,Dec-2014,California,57876.066
588,Jan-2015,California,60216.481
589,Feb-2015,California,40901.55
590,Mar-2015,California,32139.834
591,Apr-2015,California,29621.691000000006
592,May-2015,California,27357.513
593,Jun-2015,California,20889.008
594,Jul-2015,California,18932.412
595,Aug-2015,California,17399.263
596,Sep-2015,California,17031.859
597,Oct-2015,California,19234.532
598,Nov-2015,California,44392.192
599,Dec-2015,California,73055.509
600,Jan-2016,California,69802.95
601,Feb-2016,California,43748.217
602,Mar-2016,California,39794.936
603,Apr-2016,California,28202.894
604,May-2016,California,24772.392000000003
605,Jun-2016,California,21251.858
606,Jul-2016,California,19533.064
607,Aug-2016,California,18613.154
608,Sep-2016,California,19917.677
609,Oct-2016,California,22233.84
610,Nov-2016,California,37484.856
611,Dec-2016,California,66472.546
612,Jan-2017,California,83527.937
613,Feb-2017,California,53978.672
614,Mar-2017,California,40607.042
615,Apr-2017,California,29706.852000000006
616,May-2017,California,27253.319
617,Jun-2017,California,20886.002
618,Jul-2017,California,19093.71
619,Aug-2017,California,18027.238
620,Sep-2017,California,17774.566000000006
621,Oct-2017,California,23670.16
622,Nov-2017,California,33949.942
623,Dec-2017,California,62529.963
624,Jan-2018,California,57512.105
625,Feb-2018,California,54556.21599999999
626,Mar-2018,California,53114.542
627,Apr-2018,California,32039.369
628,May-2018,California,26758.553
629,Jun-2018,California,21805.787
630,Jul-2018,California,19783.632
631,Aug-2018,California,15058.24
632,Sep-2018,California,19153.703
633,Oct-2018,California,22606.627
634,Nov-2018,California,38251.003
635,Dec-2018,California,63274.77099999999
636,Jan-2019,California,67256.952
637,Feb-2019,California,74192.412
638,Mar-2019,California,51706.426
639,Apr-2019,California,30632.432
640,May-2019,California,30648.688
641,Jun-2019,California,21322.283
642,Jul-2019,California,21403.264
643,Aug-2019,California,18497.942
644,Sep-2019,California,18490.099
645,Oct-2019,California,25563.496
646,Nov-2019,California,43975.168
647,Dec-2019,California,60982.845
660,Jan-2010,Colorado,22720.141
661,Feb-2010,Colorado,20633.201
662,Mar-2010,Colorado,15525.946000000002
663,Apr-2010,Colorado,10822.949
664,May-2010,Colorado,6961.674
665,Jun-2010,Colorado,3152.398
666,Jul-2010,Colorado,2842.399000000001
667,Aug-2010,Colorado,3081.156
668,Sep-2010,Colorado,3241.615
669,Oct-2010,Colorado,6978.051
670,Nov-2010,Colorado,16283.571000000002
671,Dec-2010,Colorado,18981.227
672,Jan-2011,Colorado,23711.36
673,Feb-2011,Colorado,21127.058
674,Mar-2011,Colorado,13419.522
675,Apr-2011,Colorado,9995.431
676,May-2011,Colorado,6304.9090000000015
677,Jun-2011,Colorado,2862.1740000000004
678,Jul-2011,Colorado,2522.835
679,Aug-2011,Colorado,2512.269
680,Sep-2011,Colorado,3167.19
681,Oct-2011,Colorado,7243.0790000000015
682,Nov-2011,Colorado,15030.579
683,Dec-2011,Colorado,22219.355
684,Jan-2012,Colorado,20897.842
685,Feb-2012,Colorado,22424.364
686,Mar-2012,Colorado,11632.812
687,Apr-2012,Colorado,5903.143
688,May-2012,Colorado,3745.36
689,Jun-2012,Colorado,2450.848
690,Jul-2012,Colorado,2396.482
691,Aug-2012,Colorado,2404.839
692,Sep-2012,Colorado,3179.922
693,Oct-2012,Colorado,7953.735
694,Nov-2012,Colorado,12657.297
695,Dec-2012,Colorado,20048.639
696,Jan-2013,Colorado,22829.93
697,Feb-2013,Colorado,19425.593
698,Mar-2013,Colorado,15454.126
699,Apr-2013,Colorado,12103.372
700,May-2013,Colorado,6550.3690000000015
701,Jun-2013,Colorado,3561.72
702,Jul-2013,Colorado,2609.781
703,Aug-2013,Colorado,2594.506
704,Sep-2013,Colorado,3120.958
705,Oct-2013,Colorado,8689.221
706,Nov-2013,Colorado,14492.976
707,Dec-2013,Colorado,23503.656000000006
708,Jan-2014,Colorado,22976.975
709,Feb-2014,Colorado,19396.245
710,Mar-2014,Colorado,15295.583
711,Apr-2014,Colorado,9485.426
712,May-2014,Colorado,6319.4
713,Jun-2014,Colorado,3526.066
714,Jul-2014,Colorado,3220.368
715,Aug-2014,Colorado,2195.397
716,Sep-2014,Colorado,3533.487
717,Oct-2014,Colorado,6920.999
718,Nov-2014,Colorado,18632.005
719,Dec-2014,Colorado,20604.264
720,Jan-2015,Colorado,21591.013
721,Feb-2015,Colorado,16448.762
722,Mar-2015,Colorado,12870.615
723,Apr-2015,Colorado,8502.664
724,May-2015,Colorado,7343.23
725,Jun-2015,Colorado,3114.861
726,Jul-2015,Colorado,2632.925
727,Aug-2015,Colorado,2403.114
728,Sep-2015,Colorado,2924.39
729,Oct-2015,Colorado,5799.9
730,Nov-2015,Colorado,16187.341
731,Dec-2015,Colorado,22544.728
732,Jan-2016,Colorado,22222.384
733,Feb-2016,Colorado,17246.531000000006
734,Mar-2016,Colorado,14372.514
735,Apr-2016,Colorado,10419.012
736,May-2016,Colorado,6528.94
737,Jun-2016,Colorado,2932.376
738,Jul-2016,Colorado,2560.449
739,Aug-2016,Colorado,2736.177
740,Sep-2016,Colorado,3216.723
741,Oct-2016,Colorado,6059.774
742,Nov-2016,Colorado,11558.736
743,Dec-2016,Colorado,22109.58
744,Jan-2017,Colorado,22721.796
745,Feb-2017,Colorado,14666.309
746,Mar-2017,Colorado,11822.773
747,Apr-2017,Colorado,8839.473
748,May-2017,Colorado,6264.066
749,Jun-2017,Colorado,2955.442
750,Jul-2017,Colorado,2656.771
751,Aug-2017,Colorado,2840.933
752,Sep-2017,Colorado,3557.383
753,Oct-2017,Colorado,8690.539
754,Nov-2017,Colorado,12514.49
755,Dec-2017,Colorado,21054.579
756,Jan-2018,Colorado,21215.804
757,Feb-2018,Colorado,19523.802
758,Mar-2018,Colorado,13764.182
759,Apr-2018,Colorado,9740.47
760,May-2018,Colorado,5538.643
761,Jun-2018,Colorado,2629.736
762,Jul-2018,Colorado,2507.344
763,Aug-2018,Colorado,2666.687
764,Sep-2018,Colorado,3134.165
765,Oct-2018,Colorado,8616.771
766,Nov-2018,Colorado,15984.463
767,Dec-2018,Colorado,22827.888
768,Jan-2019,Colorado,23587.314
769,Feb-2019,Colorado,20864.679
770,Mar-2019,Colorado,19642.346
771,Apr-2019,Colorado,9680.409
772,May-2019,Colorado,7697.116999999998
773,Jun-2019,Colorado,3956.999
774,Jul-2019,Colorado,1028.164
775,Aug-2019,Colorado,2748.893
776,Sep-2019,Colorado,3100.552
777,Oct-2019,Colorado,10442.751
778,Nov-2019,Colorado,17684.911
779,Dec-2019,Colorado,22258.288
792,Jan-2010,Connecticut,8704.705
793,Feb-2010,Connecticut,7502.416999999998
794,Mar-2010,Connecticut,5377.233
795,Apr-2010,Connecticut,3131.213
796,May-2010,Connecticut,2012.532
797,Jun-2010,Connecticut,1185.16
798,Jul-2010,Connecticut,986.749
799,Aug-2010,Connecticut,1003.955
800,Sep-2010,Connecticut,951.384
801,Oct-2010,Connecticut,1698.533
802,Nov-2010,Connecticut,3638.986
803,Dec-2010,Connecticut,6535.91
804,Jan-2011,Connecticut,8792.788
805,Feb-2011,Connecticut,8037.257
806,Mar-2011,Connecticut,6127.292
807,Apr-2011,Connecticut,4344.264
808,May-2011,Connecticut,2160.383
809,Jun-2011,Connecticut,1344.558
810,Jul-2011,Connecticut,1133.001
811,Aug-2011,Connecticut,962.838
812,Sep-2011,Connecticut,1071.816
813,Oct-2011,Connecticut,1923.389
814,Nov-2011,Connecticut,3523.791
